Admitted_at,# admissions,rolling mean,std,residual,rolling std,anomalies
2014-11-17,1,3.6,-2.6,3.128648833949058,1.9851952045076073,
2014-12-02,3,3.3,-0.2999999999999998,3.128648833949058,1.7133787283221034,
2014-12-17,1,2.8,-1.7999999999999998,3.128648833949058,1.3986104214938173,
2015-01-01,1,2.6,-1.6,3.128648833949058,1.3966626889362617,
2015-01-16,1,2.1,-1.1,3.128648833949058,0.9986657765906147,
2015-01-31,3,2.0,1.0,3.128648833949058,1.2723119813071713,
2015-02-15,4,2.3,1.7000000000000002,3.128648833949058,1.381183067759907,
2015-03-02,5,2.5,2.5,3.128648833949058,1.7336217708728872,
2015-03-17,4,2.5,1.5,3.128648833949058,1.84511366707974,
2015-04-01,2,2.5,-0.5,3.128648833949058,1.711269833908272,
2015-04-16,3,2.7,0.2999999999999998,3.128648833949058,1.4735067771212393,
2015-05-01,5,2.9,2.1,3.128648833949058,1.5800492256748062,
2015-05-16,7,3.5,3.5,3.128648833949058,1.6439789130845521,7.0
2015-05-31,8,4.2,3.8,3.128648833949058,1.6033298683261237,8.0
2015-06-15,4,4.5,-0.5,3.128648833949058,1.5042162965034864,
2015-06-30,3,4.5,-1.5,3.128648833949058,1.785403782528385,
2015-07-15,1,4.2,-3.2,3.128648833949058,2.2676468468926596,
2015-07-30,0,3.7,-3.7,3.128648833949058,2.5775957790157866,
2015-08-14,1,3.4,-2.4,3.128648833949058,2.649716966017314,
2015-08-29,0,3.2,-3.2,3.128648833949058,2.8149600352402873,
2015-09-13,1,3.0,-2.0,3.128648833949058,2.8380157387395393,
2015-09-28,4,2.9,1.1,3.128648833949058,2.7440643011578443,
2015-10-13,0,2.2,-2.2,3.128648833949058,2.3064161713696762,
2015-10-28,3,1.7,1.3,3.128648833949058,1.7512217957122902,
2015-11-12,3,1.6,1.4,3.128648833949058,1.9760791707036662,
2015-11-27,4,1.7,2.3,3.128648833949058,2.3017867456005177,
2015-12-12,0,1.6,-1.6,3.128648833949058,2.18936824982307,
2015-12-27,1,1.7,-0.7,3.128648833949058,1.9561867668161612,
2016-01-11,1,1.7,-0.7,3.128648833949058,1.8535551426020933,
2016-01-26,4,2.1,1.9,3.128648833949058,1.7021554962262795,
2016-02-10,3,2.3,0.7000000000000002,3.128648833949058,1.5421845976838608,
2016-02-25,7,2.6,4.4,3.128648833949058,2.0043286490327206,7.0
2016-03-11,5,3.1,1.9,3.128648833949058,1.7533776927214884,
2016-03-26,4,3.2,0.7999999999999998,3.128648833949058,1.7538529014714992,
2016-04-10,3,3.2,-0.20000000000000018,3.128648833949058,1.789972066821155,
2016-04-25,12,4.0,8.0,3.128648833949058,2.872571438044085,12.0
2016-05-10,8,4.8,3.2,3.128648833949058,2.7022829854279378,
2016-05-25,7,5.4,1.5999999999999996,3.128648833949058,2.546980783420069,
2016-06-09,5,5.8,-0.7999999999999998,3.128648833949058,2.559622367980609,
2016-06-24,6,6.0,0.0,3.128648833949058,2.649192749163831,
2016-07-09,8,6.5,1.5,3.128648833949058,2.6188207693964505,
2016-07-24,4,6.2,-2.2,3.128648833949058,2.784400992832908,
2016-08-08,2,5.9,-3.9000000000000004,3.128648833949058,3.232130360407306,
2016-08-23,4,5.9,-1.9000000000000004,3.128648833949058,3.3430026423361774,
2016-09-07,2,5.8,-3.8,3.128648833949058,3.613262606933886,
2016-09-22,6,5.2,0.7999999999999998,3.128648833949058,2.389909342771533,
2016-10-07,0,4.4,-4.4,3.128648833949058,2.2703156902363446,
2016-10-22,5,4.2,0.7999999999999998,3.128648833949058,2.1681789594034893,
2016-11-06,0,3.7,-3.7,3.128648833949058,2.2719546161351407,
2016-11-21,2,3.3,-1.2999999999999998,3.128648833949058,2.201237025957096,
2016-12-06,0,2.5,-2.5,3.128648833949058,1.8716896703840138,
2016-12-21,2,2.3,-0.2999999999999998,3.128648833949058,1.9668361508891483,
2017-01-05,1,2.2,-1.2000000000000002,3.128648833949058,1.862644476126467,
2017-01-20,3,2.1,0.8999999999999999,3.128648833949058,2.0396350436073383,
2017-02-04,5,2.4,2.6,3.128648833949058,2.2231359232699495,
2017-02-19,7,2.5,4.5,3.128648833949058,2.7661445290431868,
2017-03-06,6,3.1,2.9,3.128648833949058,2.5669047508624074,
2017-03-21,1,2.7,-1.7000000000000002,3.128648833949058,2.6305048100232686,
2017-04-05,4,3.1,0.8999999999999999,3.128648833949058,2.2875508494651844,
2017-04-20,4,3.3,0.7000000000000002,3.128648833949058,2.2004040033088867,
2017-05-05,11,4.4,6.6,3.128648833949058,2.5869115004404595,11.0
2017-05-20,14,5.6,8.4,3.128648833949058,3.256856016330951,14.0
2017-06-04,10,6.5,3.5,3.128648833949058,2.9989072083751513,
2017-06-19,10,7.2,2.8,3.128648833949058,2.915018581987658,
2017-07-04,17,8.4,8.6,3.128648833949058,3.3769809001532716,17.0
2017-07-19,10,8.7,1.3000000000000007,3.128648833949058,3.445770354120154,
2017-08-03,11,9.2,1.8000000000000007,3.128648833949058,3.480884306545616,
2017-08-18,4,9.5,-5.5,3.128648833949058,4.215961732906661,
2017-09-02,6,9.7,-3.6999999999999993,3.128648833949058,4.684549071148684,
2017-09-17,3,9.6,-6.6,3.128648833949058,5.487521197124335,
2017-10-02,5,9.0,-4.0,3.128648833949058,5.463861068674586,
2017-10-17,0,7.6,-7.6,3.128648833949058,5.285241506097691,
2017-11-01,3,6.9,-3.9000000000000004,3.128648833949058,5.109642301026996,
2017-11-16,3,6.2,-3.2,3.128648833949058,4.871869365152469,
2017-12-01,1,4.6,-3.5999999999999996,3.128648833949058,3.020301677353148,
2017-12-16,1,3.7,-2.7,3.128648833949058,2.540778533354604,
2017-12-31,3,2.9,0.10000000000000009,3.128648833949058,2.142713751816196,
2018-01-15,7,3.2,3.8,3.128648833949058,3.207006219028722,
2018-01-30,6,3.2,2.8,3.128648833949058,3.701486188006111,
2018-02-14,4,3.3,0.7000000000000002,3.128648833949058,3.5160583992116337,
2018-03-01,7,3.5,3.5,3.128648833949058,3.7754911380287126,
2018-03-16,2,3.7,-1.7000000000000002,3.128648833949058,3.0158101914926805,
2018-03-31,2,3.6,-1.6,3.128648833949058,2.800972053492225,
2018-04-15,5,3.8,1.2000000000000002,3.128648833949058,2.6150207137484283,
2018-04-30,20,5.7,14.3,3.128648833949058,4.854368021574889,20.0
2018-05-15,3,5.9,-2.9000000000000004,3.128648833949058,4.876428565615984,
