Admitted_at,# admissions,rolling mean,std,residual,rolling std,anomalies
2013-01-31,6,,,20.52148288356033,19.781723151342444,
2013-02-28,6,,,20.52148288356033,19.781723151342444,
2013-03-31,9,,,20.52148288356033,19.781723151342444,
2013-04-30,12,,,20.52148288356033,19.781723151342444,
2013-05-31,13,,,20.52148288356033,19.781723151342444,
2013-06-30,17,,,20.52148288356033,19.781723151342444,
2013-07-31,4,,,20.52148288356033,19.781723151342444,
2013-08-31,7,,,20.52148288356033,19.781723151342444,
2013-09-30,7,,,20.52148288356033,19.781723151342444,
2013-10-31,3,8.4,-5.4,20.52148288356033,19.781723151342444,
2013-11-30,1,7.9,-6.9,20.52148288356033,19.781723151342444,
2013-12-31,3,7.6,-4.6,20.52148288356033,19.781723151342444,
2014-01-31,1,6.8,-5.8,20.52148288356033,19.781723151342444,
2014-02-28,0,5.6,-5.6,20.52148288356033,19.781723151342444,
2014-03-31,4,4.7,-0.7000000000000002,20.52148288356033,19.781723151342444,
2014-04-30,20,5.0,15.0,20.52148288356033,19.781723151342444,
2014-05-31,21,6.7,14.3,20.52148288356033,19.781723151342444,
2014-06-30,18,7.8,10.2,20.52148288356033,19.781723151342444,
2014-07-31,22,9.3,12.7,20.52148288356033,9.454076134427709,
2014-08-31,21,11.1,9.9,20.52148288356033,9.302717643546726,
2014-09-30,7,11.7,-4.699999999999999,20.52148288356033,9.042621301370527,
2014-10-31,3,11.7,-8.7,20.52148288356033,9.5576845173574,
2014-11-30,2,11.8,-9.8,20.52148288356033,10.06768206799471,
2014-12-31,20,13.8,6.199999999999999,20.52148288356033,9.594234379737308,
2015-01-31,40,17.4,22.6,20.52148288356033,10.941871666015626,40.0
2015-02-28,40,19.4,20.6,20.52148288356033,11.536998454248547,
2015-03-31,38,21.1,16.9,20.52148288356033,11.73905636942103,
2015-04-30,36,22.9,13.100000000000001,20.52148288356033,11.84603074639115,
2015-05-31,41,24.8,16.2,20.52148288356033,12.054141750175887,
2015-06-30,36,26.3,9.7,20.52148288356033,12.051228614175036,
2015-07-31,35,29.1,5.899999999999999,20.52148288356033,11.227550440273646,
2015-08-31,21,30.9,-9.899999999999999,20.52148288356033,11.445256174017642,
2015-09-30,17,32.4,-15.399999999999999,20.52148288356033,12.55834826364961,
2015-10-31,7,31.1,-24.1,20.52148288356033,16.297661727308547,
2015-11-30,4,27.5,-23.5,20.52148288356033,17.42324437194303,
2015-12-31,9,24.4,-15.399999999999999,20.52148288356033,16.612328086226942,
2016-01-31,27,23.3,3.6999999999999993,20.52148288356033,15.363813907288053,
2016-02-29,73,27.0,46.0,20.52148288356033,21.65844972394018,73.0
2016-03-31,46,27.5,18.5,20.52148288356033,21.86881341088263,
2016-04-30,61,30.0,31.0,20.52148288356033,23.909356606427814,
2016-05-31,71,33.6,37.4,20.52148288356033,26.465493256943716,
2016-06-30,44,35.9,8.100000000000001,20.52148288356033,25.959628913629203,
2016-07-31,30,37.2,-7.200000000000003,20.52148288356033,25.30776121623123,
2016-08-31,27,39.2,-12.200000000000003,20.52148288356033,23.900032542981098,
2016-09-30,8,39.6,-31.6,20.52148288356033,25.211595656672657,
2016-10-31,4,39.1,-35.1,20.52148288356033,27.859097855697573,
2016-11-30,7,37.1,-30.1,20.52148288356033,30.10975478700106,
2016-12-31,12,31.0,-19.0,20.52148288356033,26.46649034366119,
2017-01-31,27,29.1,-2.1000000000000014,20.52148288356033,25.294654683461392,
2017-02-28,61,29.1,31.9,20.52148288356033,25.442416464549027,
2017-03-31,84,30.4,53.6,20.52148288356033,28.80563409396772,
2017-04-30,45,30.5,14.5,20.52148288356033,29.18211210085155,
2017-05-31,45,32.0,13.0,20.52148288356033,29.611200958796353,
2017-06-30,56,34.9,21.1,20.52148288356033,30.167635343563504,
2017-07-31,33,37.4,-4.399999999999999,20.52148288356033,27.98702874150412,
2017-08-31,20,39.0,-19.0,20.52148288356033,25.84738327611176,
2017-09-30,11,39.4,-28.4,20.52148288356033,25.58822645931783,
2017-10-31,7,38.9,-31.9,20.52148288356033,27.26552768607275,
2017-11-30,4,36.6,-32.6,20.52148288356033,29.72211298006923,
2017-12-31,5,31.0,-26.0,20.52148288356033,28.828822383163693,
2018-01-31,3,22.9,-19.9,20.52148288356033,20.745184180109526,
2018-02-28,5,18.9,-13.899999999999999,20.52148288356033,18.649754243242278,
2018-03-31,8,15.2,-7.199999999999999,20.52148288356033,16.32542665768817,
2018-04-30,28,12.4,15.6,20.52148288356033,14.964331666406695,
2018-05-31,31,12.2,18.8,20.52148288356033,18.480515264581893,
