Admitted_at,# admissions,rolling mean,std,residual,rolling std,anomalies
2013-01-31,21,,,63.126621439893206,55.746573848301225,
2013-02-28,10,,,63.126621439893206,55.746573848301225,
2013-03-31,8,,,63.126621439893206,55.746573848301225,
2013-04-30,9,,,63.126621439893206,55.746573848301225,
2013-05-31,8,,,63.126621439893206,55.746573848301225,
2013-06-30,7,,,63.126621439893206,55.746573848301225,
2013-07-31,35,,,63.126621439893206,55.746573848301225,
2013-08-31,55,,,63.126621439893206,55.746573848301225,
2013-09-30,57,,,63.126621439893206,55.746573848301225,
2013-10-31,41,25.1,15.899999999999999,63.126621439893206,55.746573848301225,
2013-11-30,20,25.0,-5.0,63.126621439893206,55.746573848301225,
2013-12-31,8,24.8,-16.8,63.126621439893206,55.746573848301225,
2014-01-31,17,25.7,-8.7,63.126621439893206,55.746573848301225,
2014-02-28,26,27.4,-1.3999999999999986,63.126621439893206,55.746573848301225,
2014-03-31,16,28.2,-12.2,63.126621439893206,55.746573848301225,
2014-04-30,12,28.7,-16.7,63.126621439893206,55.746573848301225,
2014-05-31,20,27.2,-7.199999999999999,63.126621439893206,55.746573848301225,
2014-06-30,23,24.0,-1.0,63.126621439893206,55.746573848301225,
2014-07-31,67,25.0,42.0,63.126621439893206,17.857301650087624,67.0
2014-08-31,78,28.7,49.3,63.126621439893206,23.594304868383436,78.0
2014-09-30,48,31.5,16.5,63.126621439893206,23.84057232720911,
2014-10-31,210,51.7,158.3,63.126621439893206,53.011664334894796,210.0
2014-11-30,53,55.3,-2.299999999999997,63.126621439893206,52.638643388462995,
2014-12-31,71,59.8,11.200000000000003,63.126621439893206,52.150731325435686,
2015-01-31,51,63.3,-12.299999999999997,63.126621439893206,52.15840829200558,
2015-02-28,74,69.5,4.5,63.126621439893206,50.74187400734997,
2015-03-31,53,72.8,-19.799999999999997,63.126621439893206,51.80051908791821,
2015-04-30,65,77.0,-12.0,63.126621439893206,52.51732412579048,
2015-05-31,42,74.5,-32.5,63.126621439893206,54.840484842657794,
2015-06-30,33,70.0,-37.0,63.126621439893206,55.81535431919947,
2015-07-31,64,71.6,-7.599999999999994,63.126621439893206,55.901883291670565,
2015-08-31,194,70.0,124.0,63.126621439893206,45.547381922564995,194.0
2015-09-30,400,104.7,295.3,63.126621439893206,103.30487565131345,400.0
2015-10-31,258,123.4,134.6,63.126621439893206,107.89473058907413,
2015-11-30,96,127.9,-31.900000000000006,63.126621439893206,109.19563686847158,
2015-12-31,80,128.5,-48.5,63.126621439893206,112.44299494015227,
2016-01-31,29,126.1,-97.1,63.126621439893206,119.19470579219904,
2016-02-29,14,121.0,-107.0,63.126621439893206,126.37141070845274,
2016-03-31,40,120.8,-80.8,63.126621439893206,129.45368970322082,
2016-04-30,22,119.7,-97.7,63.126621439893206,133.49170635910932,
2016-05-31,32,116.5,-84.5,63.126621439893206,136.6880487338475,
2016-06-30,37,100.8,-63.8,63.126621439893206,130.62267286603296,
2016-07-31,62,67.0,-5.0,63.126621439893206,71.85677189149722,
2016-08-31,64,47.6,16.4,63.126621439893206,41.949505360611774,
2016-09-30,24,40.4,-16.4,63.126621439893206,43.36519854035538,
2016-10-31,26,35.0,-9.0,63.126621439893206,46.084884241533594,
2016-11-30,27,34.8,-7.799999999999997,63.126621439893206,45.559782459728375,
2016-12-31,21,35.5,-14.5,63.126621439893206,40.845874264660324,
2017-01-31,18,33.3,-15.299999999999997,63.126621439893206,38.076682862058426,
2017-02-28,22,33.3,-11.299999999999997,63.126621439893206,29.864389794164122,
2017-03-31,10,31.1,-21.1,63.126621439893206,20.02208780322363,
2017-04-30,105,37.9,67.1,63.126621439893206,26.23790515011942,105.0
2017-05-31,70,38.7,31.299999999999997,63.126621439893206,28.169061042214324,
2017-06-30,44,36.7,7.299999999999997,63.126621439893206,27.794525839932284,
2017-07-31,88,43.1,44.9,63.126621439893206,30.180611878047305,
2017-08-31,80,48.5,31.5,63.126621439893206,30.486953493803384,
2017-09-30,42,50.0,-8.0,63.126621439893206,30.500872482967093,
2017-10-31,64,54.3,9.700000000000003,63.126621439893206,29.166969522237103,
2017-11-30,31,55.6,-24.6,63.126621439893206,30.3168013557572,
2017-12-31,25,55.9,-30.9,63.126621439893206,32.58789141179072,
2018-01-31,51,60.0,-9.0,63.126621439893206,31.480966030638566,
2018-02-28,41,53.6,-12.600000000000001,63.126621439893206,25.478191109696528,
2018-03-31,33,49.9,-16.9,63.126621439893206,24.26150128175174,
2018-04-30,60,51.5,8.5,63.126621439893206,24.309266637322512,
2018-05-31,73,50.0,23.0,63.126621439893206,20.415356420542228,
