Admitted_at,# admissions,rolling mean,std,residual,rolling std,anomalies
2015-04-03,17,15.8,1.1999999999999993,9.294959066954567,6.53422612947479,
2015-04-18,23,18.0,5.0,9.294959066954567,5.388506286532474,
2015-05-03,17,19.2,-2.1999999999999993,9.294959066954567,5.822943127548702,
2015-05-18,21,19.6,1.3999999999999986,9.294959066954567,5.867850259393695,
2015-06-02,16,19.3,-3.3000000000000007,9.294959066954567,6.044832503882964,
2015-06-17,18,18.9,-0.8999999999999986,9.294959066954567,5.168967229749304,
2015-07-02,21,19.3,1.6999999999999993,9.294959066954567,4.864485812726993,
2015-07-17,13,18.2,-5.199999999999999,9.294959066954567,3.753161630175577,
2015-08-01,9,17.1,-8.100000000000001,9.294959066954567,3.8919289704606737,
2015-08-16,11,16.6,-5.600000000000001,9.294959066954567,4.030991055421589,
2015-08-31,9,15.8,-6.800000000000001,9.294959066954567,4.203702072115848,
2015-09-15,9,14.4,-5.4,9.294959066954567,3.3741500987491424,
2015-09-30,6,13.3,-7.300000000000001,9.294959066954567,3.546907886533778,
2015-10-15,0,11.2,-11.2,9.294959066954567,3.6710428430563855,
2015-10-30,2,9.8,-7.800000000000001,9.294959066954567,3.686672694389279,
2015-11-14,3,8.3,-5.300000000000001,9.294959066954567,3.297473780537653,
2015-11-29,4,6.6,-2.5999999999999996,9.294959066954567,2.2954302428956423,
2015-12-14,4,5.7,-1.7000000000000002,9.294959066954567,2.743801094183832,
2015-12-29,3,5.1,-2.0999999999999996,9.294959066954567,2.927190537775837,
2016-01-13,14,5.4,8.6,9.294959066954567,5.354375158067773,
2016-01-28,41,8.6,32.4,9.294959066954567,12.622836448278965,41.0
2016-02-12,41,11.8,29.2,9.294959066954567,15.47182385284079,
2016-02-27,24,13.6,10.4,9.294959066954567,15.143568491827367,
2016-03-13,17,15.3,1.6999999999999993,9.294959066954567,14.12647632402834,
2016-03-28,27,17.8,9.2,9.294959066954567,13.238814985572619,
2016-04-12,35,21.0,14.0,9.294959066954567,12.47232046484445,
2016-04-27,33,23.9,9.100000000000001,9.294959066954567,11.692808806175602,
2016-05-12,29,26.4,2.6000000000000014,9.294959066954567,11.24094203248899,
2016-05-27,30,29.1,0.8999999999999986,9.294959066954567,10.871312912635915,
2016-06-11,24,30.1,-6.100000000000001,9.294959066954567,12.25889246402155,
2016-06-26,12,27.2,-15.2,9.294959066954567,11.979593760502338,
2016-07-11,14,24.5,-10.5,9.294959066954567,9.630097495756605,
2016-07-26,17,23.8,-6.800000000000001,9.294959066954567,9.419418476978517,
2016-08-10,14,23.5,-9.5,9.294959066954567,9.836897659097374,
2016-08-25,5,21.3,-16.3,9.294959066954567,10.133421052251903,
2016-09-09,8,18.6,-10.600000000000001,9.294959066954567,8.124339289375397,
2016-09-24,2,15.5,-13.5,9.294959066954567,6.327716807822536,
2016-10-09,0,12.6,-12.6,9.294959066954567,5.064648720954541,
2016-10-24,6,10.2,-4.199999999999999,9.294959066954567,3.9844280225229913,
2016-11-08,2,8.0,-6.0,9.294959066954567,3.9968876780703906,
2016-11-23,6,7.4,-1.4000000000000004,9.294959066954567,4.5461094477708,
2016-12-08,6,6.6,-0.5999999999999996,9.294959066954567,5.241766029794819,
2016-12-23,1,5.0,-4.0,9.294959066954567,5.394451882361261,
2017-01-07,10,4.6,5.4,9.294959066954567,6.775249072912365,
2017-01-22,24,6.5,17.5,9.294959066954567,9.254068174472115,
2017-02-06,36,9.3,26.7,9.294959066954567,12.718931646259529,36.0
2017-02-21,39,13.0,26.0,9.294959066954567,13.888428436811862,
2017-03-08,54,18.4,35.6,9.294959066954567,15.495949291490486,54.0
2017-03-23,15,19.3,-4.300000000000001,9.294959066954567,15.505801781555476,
2017-04-07,13,20.4,-7.399999999999999,9.294959066954567,15.666684397153091,
2017-04-22,31,22.9,8.100000000000001,9.294959066954567,15.224176679070553,
2017-05-07,28,25.1,2.8999999999999986,9.294959066954567,14.98408414878193,
2017-05-22,21,27.1,-6.100000000000001,9.294959066954567,15.224994070423953,
2017-06-06,30,29.1,0.8999999999999986,9.294959066954567,15.455272383379226,
2017-06-21,26,29.3,-3.3000000000000007,9.294959066954567,15.7294804604461,
2017-07-06,10,26.7,-16.7,9.294959066954567,15.95473109909548,
2017-07-21,18,24.6,-6.600000000000001,9.294959066954567,14.083201182811933,
2017-08-05,7,19.9,-12.899999999999999,9.294959066954567,7.294777431682035,
2017-08-20,10,19.4,-9.399999999999999,9.294959066954567,7.4527027163155735,
2017-09-04,6,18.7,-12.7,9.294959066954567,7.81789968953013,
2017-09-19,4,16.0,-12.0,9.294959066954567,6.357401635539102,
2017-10-04,2,13.4,-11.4,9.294959066954567,5.2469673780829185,
2017-10-19,5,11.8,-6.800000000000001,9.294959066954567,5.20820933185717,
2017-11-03,2,9.0,-7.0,9.294959066954567,3.9784977622771254,
2017-11-18,2,6.6,-4.6,9.294959066954567,3.754537994954267,
2017-12-03,2,5.8,-3.8,9.294959066954567,3.3999346398946013,
2017-12-18,3,4.3,-1.2999999999999998,9.294959066954567,4.106755951410326,
2018-01-02,2,3.8,-1.7999999999999998,9.294959066954567,4.191472825206453,
2018-01-17,1,2.9,-1.9,9.294959066954567,4.396223126477717,
2018-02-01,4,2.7,1.2999999999999998,9.294959066954567,4.371384220129794,
2018-02-16,1,2.4,-1.4,9.294959066954567,3.7001651614788793,
2018-03-03,3,2.5,0.5,9.294959066954567,2.817721695901741,
2018-03-18,5,2.5,2.5,9.294959066954567,2.8414589366888166,
2018-04-02,19,4.2,14.8,9.294959066954567,5.492226830308036,19.0
2018-04-17,11,5.1,5.9,9.294959066954567,5.427051583400403,
2018-05-02,20,6.9,13.1,9.294959066954567,6.179365303617803,20.0
2018-05-17,9,7.5,1.5,9.294959066954567,6.015581619612704,
