Admitted_at,# admissions,rolling mean,std,residual,rolling std,anomalies
2013-01-03,1,,,4.549894583069647,4.097060613090801,
2013-01-18,2,,,4.549894583069647,4.097060613090801,
2013-02-02,4,,,4.549894583069647,4.097060613090801,
2013-02-17,4,,,4.549894583069647,4.097060613090801,
2013-03-04,2,,,4.549894583069647,4.097060613090801,
2013-03-19,5,,,4.549894583069647,4.097060613090801,
2013-04-03,1,,,4.549894583069647,4.097060613090801,
2013-04-18,2,,,4.549894583069647,4.097060613090801,
2013-05-03,3,,,4.549894583069647,4.097060613090801,
2013-05-18,3,2.7,0.2999999999999998,4.549894583069647,4.097060613090801,
2013-06-02,2,2.8,-0.7999999999999998,4.549894583069647,4.097060613090801,
2013-06-17,6,3.2,2.8,4.549894583069647,4.097060613090801,
2013-07-02,3,3.1,-0.10000000000000009,4.549894583069647,4.097060613090801,
2013-07-17,4,3.1,0.8999999999999999,4.549894583069647,4.097060613090801,
2013-08-01,8,3.7,4.3,4.549894583069647,4.097060613090801,
2013-08-16,2,3.4,-1.4,4.549894583069647,4.097060613090801,
2013-08-31,7,4.0,3.0,4.549894583069647,4.097060613090801,
2013-09-15,5,4.3,0.7000000000000002,4.549894583069647,4.097060613090801,
2013-09-30,5,4.5,0.5,4.549894583069647,1.8004937594387205,
2013-10-15,7,4.9,2.0999999999999996,4.549894583069647,1.8104634152000356,
2013-10-30,4,5.1,-1.0999999999999996,4.549894583069647,1.849354241650612,
2013-11-14,10,5.5,4.5,4.549894583069647,2.0796367204126995,10.0
2013-11-29,4,5.6,-1.5999999999999996,4.549894583069647,2.2427413780658902,
2013-12-14,6,5.8,0.20000000000000018,4.549894583069647,2.2636254107073457,
2013-12-29,6,5.6,0.40000000000000036,4.549894583069647,1.9720547659738052,
2014-01-13,5,5.9,-0.9000000000000004,4.549894583069647,1.9176374353180876,
2014-01-28,6,5.8,0.20000000000000018,4.549894583069647,1.7549928774784245,
2014-02-12,9,6.2,2.8,4.549894583069647,1.9011400088718697,
2014-02-27,10,6.7,3.3,4.549894583069647,2.0658331652548,
2014-03-14,5,6.5,-1.5,4.549894583069647,2.1623289913116057,
2014-03-29,12,7.3,4.7,4.549894583069647,2.4103711102004373,
2014-04-13,9,7.2,1.7999999999999998,4.549894583069647,2.136560059742971,
2014-04-28,5,7.3,-2.3,4.549894583069647,2.2380795338861392,
2014-05-13,7,7.4,-0.40000000000000036,4.549894583069647,2.265906735356363,
2014-05-28,3,7.1,-4.1,4.549894583069647,2.751242143711333,
2014-06-12,8,7.4,0.5999999999999996,4.549894583069647,2.7155723767436823,
2014-06-27,14,8.2,5.800000000000001,4.549894583069647,3.1819106768662686,
2014-07-12,11,8.4,2.5999999999999996,4.549894583069647,3.1704363527228656,
2014-07-27,18,9.2,8.8,4.549894583069647,3.978274332756185,18.0
2014-08-11,24,11.1,12.9,4.549894583069647,5.16165348184733,24.0
2014-08-26,12,11.1,0.9000000000000004,4.549894583069647,5.165741852714757,
2014-09-10,11,11.3,-0.3000000000000007,4.549894583069647,5.246639135887109,
2014-09-25,15,12.3,2.6999999999999993,4.549894583069647,4.974881349785585,
2014-10-10,9,12.5,-3.5,4.549894583069647,5.293224180234787,
2014-10-25,11,13.3,-2.3000000000000007,4.549894583069647,5.0642099307021455,
2014-11-09,15,14.0,1.0,4.549894583069647,5.046274753606753,
2014-11-24,16,14.2,1.8000000000000007,4.549894583069647,4.9448514189564445,
2014-12-09,22,15.3,6.699999999999999,4.549894583069647,5.124462031385453,
2014-12-24,20,15.5,4.5,4.549894583069647,4.737369171456525,
2015-01-08,9,14.0,-5.0,4.549894583069647,3.588329849820264,
2015-01-23,5,13.3,-8.3,4.549894583069647,4.5638799283066165,
2015-02-07,17,13.9,3.0999999999999996,4.549894583069647,4.686398759530962,
2015-02-22,5,12.9,-7.9,4.549894583069647,5.196462471934367,
2015-03-09,5,12.5,-7.5,4.549894583069647,5.5528671272895895,
2015-03-24,7,12.1,-5.1,4.549894583069647,5.673143357571318,
2015-04-08,1,10.7,-9.7,4.549894583069647,6.106135348065002,
2015-04-23,7,9.8,-2.8000000000000007,4.549894583069647,5.895761189193471,
2015-05-08,7,8.3,-1.3000000000000007,4.549894583069647,4.8538644398046396,
2015-05-23,6,6.9,-0.9000000000000004,4.549894583069647,4.0343524883182935,
2015-06-07,4,6.4,-2.4000000000000004,4.549894583069647,4.084877259137933,
2015-06-22,5,6.4,-1.4000000000000004,4.549894583069647,3.909376193489472,
