Admitted_at,# admissions,rolling mean,std,residual,rolling std,anomalies
2013-01-30,3,,,3.9550358455954484,3.375942636793527,
2013-02-14,1,,,3.9550358455954484,3.375942636793527,
2013-03-01,0,,,3.9550358455954484,3.375942636793527,
2013-03-16,4,,,3.9550358455954484,3.375942636793527,
2013-03-31,2,,,3.9550358455954484,3.375942636793527,
2013-04-15,4,,,3.9550358455954484,3.375942636793527,
2013-04-30,1,,,3.9550358455954484,3.375942636793527,
2013-05-15,2,,,3.9550358455954484,3.375942636793527,
2013-05-30,4,,,3.9550358455954484,3.375942636793527,
2013-06-14,8,2.9,5.1,3.9550358455954484,3.375942636793527,
2013-06-29,3,2.9,0.10000000000000009,3.9550358455954484,3.375942636793527,
2013-07-14,4,3.2,0.7999999999999998,3.9550358455954484,3.375942636793527,
2013-07-29,8,4.0,4.0,3.9550358455954484,3.375942636793527,
2013-08-13,6,4.2,1.7999999999999998,3.9550358455954484,3.375942636793527,
2013-08-28,2,4.2,-2.2,3.9550358455954484,3.375942636793527,
2013-09-12,6,4.4,1.5999999999999996,3.9550358455954484,3.375942636793527,
2013-09-27,5,4.8,0.20000000000000018,3.9550358455954484,3.375942636793527,
2013-10-12,4,5.0,-1.0,3.9550358455954484,3.375942636793527,
2013-10-27,4,5.0,-1.0,3.9550358455954484,2.273128045471946,
2013-11-11,1,4.3,-3.3,3.9550358455954484,2.1113450162817484,
2013-11-26,2,4.2,-2.2,3.9550358455954484,2.2331094415137334,
2013-12-11,0,3.8,-3.8,3.9550358455954484,2.480344958087707,
2013-12-26,2,3.2,-1.2000000000000002,3.9550358455954484,1.8847045155968376,
2014-01-10,3,2.9,0.10000000000000009,3.9550358455954484,1.6558314460650205,
2014-01-25,2,2.9,-0.8999999999999999,3.9550358455954484,1.626345596729059,
2014-02-09,5,2.8,2.2,3.9550358455954484,1.7457567604528033,
2014-02-24,3,2.6,0.3999999999999999,3.9550358455954484,1.7632356620712955,
2014-03-11,5,2.7,2.3,3.9550358455954484,2.0613911160508414,
2014-03-26,5,2.8,2.2,3.9550358455954484,2.255758064253444,
2014-04-10,6,3.3,2.7,3.9550358455954484,2.2019183555355646,
